timestamp,total_airflow,t1_valve_pct,t1_n2o,t1_nh4,t1_no3,t1_do,t1_do_sp,t1_airflow,t1_ss,t1_temp,t1_po4,inflow,t1_phase,phasecode,inlet_tank,outlet_tank,storm_mode,total_airflow_q,t1_valve_pct_q,t1_n2o_q,t1_nh4_q,t1_no3_q,t1_do_q,t1_do_sp_q,t1_phase_q,t1_airflow_q,t1_ss_q,t1_temp_q,phasecode_q,inlet_tank_q,outlet_tank_q,t1_po4_q,inflow_q,storm_mode_q,segment_id
2022-06-12 07:30:00+00:00,10276.65,,0.0297453710809348,1.9722791695035995,0.3387347459793091,0.0944010429084301,1.2609900170962014,,1.4246235609054565,,1.001833939552307,,1.0,2121.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 07:40:00+00:00,9502.5833984375,,0.0277777784503995,2.0870211624540387,0.3387347459793091,0.1053240753710269,1.2403571184476214,,1.453736162185669,,1.2409439086914062,,2.0,2121.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 07:50:00+00:00,18910.3669921875,,0.0280092599801717,2.290409185830504,0.3387347459793091,0.7337963126599789,1.2818637093589416,,1.4683358430862428,,1.4523845672607425,,2.0,2121.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 08:00:00+00:00,13769.4,,0.0370370380580423,2.137889172974974,0.3561514526605606,1.8174189738929272,1.2136058410235813,,1.4693939924240111,,1.3337839365005493,,2.0,2121.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 08:10:00+00:00,10982.716796875,,0.0589120388031004,1.7478991293348372,0.5638789415359498,1.0279947809875012,1.0972864261127655,,1.4753160715103149,,0.9976247906684876,,2.0,2122.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 08:20:00+00:00,13931.3,,0.1159722227603196,1.1924711727537214,0.8771177291870117,0.4505208365619182,1.0023947883219946,,1.4957961797714234,,0.7406436204910278,,2.0,2122.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 08:30:00+00:00,20598.750390625,,0.1903935212641953,0.933119370881468,1.020321261882782,0.2425491921603679,1.0,,1.4975175619125367,,0.5776458501815795,,1.0,1122.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 08:40:00+00:00,12946.2501953125,,0.2725694496184586,0.7261307501234113,0.9414719223976136,0.0956307895481586,1.0,,1.5001507997512815,,0.477442866563797,,1.0,1122.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 08:50:00+00:00,11468.6,,0.3277777809649705,0.7243731641210615,0.5997601822018623,0.09440104290843,1.0,,1.5144843816757203,,0.408475911617279,,1.0,1122.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 09:00:00+00:00,14444.0166015625,,0.1550925910472868,0.7853453778661786,0.3821127645671368,0.0944733805954456,1.0,,1.5066710472106934,,0.4183148264884949,,1.0,1122.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
